,query_id,iter,doc_id,relevance,title,abstract,text
1141,CD010213,0,18821618,1,Quantitative analysis of diffusion-weighted magnetic resonance imaging of the pancreas: usefulness in characterizing solid pancreatic masses.,To evaluate whether measurement of apparent diffusion coefficient (ADC) and pure diffusion coefficient (D) can help to characterize solid pancreatic masses.,Quantitative analysis of diffusion-weighted magnetic resonance imaging of the pancreas: usefulness in characterizing solid pancreatic masses. - To evaluate whether measurement of apparent diffusion coefficient (ADC) and pure diffusion coefficient (D) can help to characterize solid pancreatic masses.
1142,CD009263,0,2160683,1,[Bone marrow metastases of neuroblastoma: MRT in comparison with bone marrow cytology and mIBG scintigraphy].,"Thirteen MRT investigations of the knee region of nine children with neuroblastoma stage IV/III were performed in order to demonstrate bone-marrow metastases. The MRT-findings were correlated with bone-marrow cytology, immunofluorescence, and mIBG-scintigraphy. MRT showed a high sensitivity in demonstrating bone-marrow abnormalities, although bone-marrow aspiration and mIBG-scintigraphy will still be needed to make a specific diagnosis. On the other hand, signs of bone-marrow involvement in MRT investigations without positive findings in bone-marrow cytology and mIBG-scintigraphy may be the first evidence of bone-marrow metastases.","[Bone marrow metastases of neuroblastoma: MRT in comparison with bone marrow cytology and mIBG scintigraphy]. - Thirteen MRT investigations of the knee region of nine children with neuroblastoma stage IV/III were performed in order to demonstrate bone-marrow metastases. The MRT-findings were correlated with bone-marrow cytology, immunofluorescence, and mIBG-scintigraphy. MRT showed a high sensitivity in demonstrating bone-marrow abnormalities, although bone-marrow aspiration and mIBG-scintigraphy will still be needed to make a specific diagnosis. On the other hand, signs of bone-marrow involvement in MRT investigations without positive findings in bone-marrow cytology and mIBG-scintigraphy may be the first evidence of bone-marrow metastases."
1143,CD010213,0,6114252,1,Relative efficiency and predictive value of ultrasonography and endoscopic retrograde pancreatography in diagnosis of pancreatic disease.,No abstract,Relative efficiency and predictive value of ultrasonography and endoscopic retrograde pancreatography in diagnosis of pancreatic disease. - No abstract
1144,CD010213,0,16553197,0,[Cystic lesions of the pancreas].,"The lesions of the pancreas represent a very interesting chapter of its pathology. Although they seem very much alike, the different anatomo- pathological forms have well defined individual features, which impose the therapeutical attitude. The authors have analyzed a group of 62 patients, admitted in our clinic between 1974 and 2003. Most of them had pancreatic pseudocysts (54-86%); 6 (10%) had cystadenomas; 1 (2%)--cystadenocarcinoma and 1 (2%)--solid and papillary cystic tumour. The diagnostic methods are largely presented and compared to the literature; it is emphasized the importance of imaging procedures and of the histo-pathological examination. The different therapeutical procedures, their advantages and limits are also analyzed--the necessity of a conservative attitude, with the total or partial preservation of the pancreas, is almost unanimously recognized.","[Cystic lesions of the pancreas]. - The lesions of the pancreas represent a very interesting chapter of its pathology. Although they seem very much alike, the different anatomo- pathological forms have well defined individual features, which impose the therapeutical attitude. The authors have analyzed a group of 62 patients, admitted in our clinic between 1974 and 2003. Most of them had pancreatic pseudocysts (54-86%); 6 (10%) had cystadenomas; 1 (2%)--cystadenocarcinoma and 1 (2%)--solid and papillary cystic tumour. The diagnostic methods are largely presented and compared to the literature; it is emphasized the importance of imaging procedures and of the histo-pathological examination. The different therapeutical procedures, their advantages and limits are also analyzed--the necessity of a conservative attitude, with the total or partial preservation of the pancreas, is almost unanimously recognized."
1145,CD010213,0,23578194,1,Accuracy of endoscopic ultrasound-guided fine-needle aspiration in the suspicion of pancreatic metastases.,"Metastases to the pancreas are rare, and usually mistaken for primary pancreatic cancers. This study aimed to describe the histology results of solid pancreatic tumours obtained by endoscopic ultrasound-guided fine-needle aspiration (EUS-FNA) for diagnosis of metastases to the pancreas.","Accuracy of endoscopic ultrasound-guided fine-needle aspiration in the suspicion of pancreatic metastases. - Metastases to the pancreas are rare, and usually mistaken for primary pancreatic cancers. This study aimed to describe the histology results of solid pancreatic tumours obtained by endoscopic ultrasound-guided fine-needle aspiration (EUS-FNA) for diagnosis of metastases to the pancreas."
1146,CD010213,0,17531627,1,Can endosonographers evaluate on-site cytologic adequacy? A comparison with cytotechnologists.,"On-site determination of cytologic adequacy increases the accuracy of EUS-guided FNA (EUS-FNA); however, on-site cytotechnologists are not available to all endosonographers. We hypothesize that experienced endosonographers can accurately assess whether an on-site FNA specimen is adequate.","Can endosonographers evaluate on-site cytologic adequacy? A comparison with cytotechnologists. - On-site determination of cytologic adequacy increases the accuracy of EUS-guided FNA (EUS-FNA); however, on-site cytotechnologists are not available to all endosonographers. We hypothesize that experienced endosonographers can accurately assess whether an on-site FNA specimen is adequate."
1147,CD010409,0,16246399,1,Inguinal sentinel node dissection versus standard inguinal node dissection in patients with vulvar cancer: A comparison of the size of metastasis detected in inguinal lymph nodes.,"The emergence of sentinel lymph node (SLN) technology has provided the ability for an in depth pathologic evaluation for the detection of metastasis to lymph nodes through the use of ultra-staging. The SLN has been shown to be predictive of the metastatic status of its nodal basin. More recently, SLN dissections have been employed in the evaluation of the inguinal lymphatic basins in patients with vulvar malignancies. We hypothesize that the average size of metastasis detected in non-palpable inguinal lymph nodes is smaller when detected through the use of SLN dissection and ultra-staging versus complete inguinal node dissection (CND).","Inguinal sentinel node dissection versus standard inguinal node dissection in patients with vulvar cancer: A comparison of the size of metastasis detected in inguinal lymph nodes. - The emergence of sentinel lymph node (SLN) technology has provided the ability for an in depth pathologic evaluation for the detection of metastasis to lymph nodes through the use of ultra-staging. The SLN has been shown to be predictive of the metastatic status of its nodal basin. More recently, SLN dissections have been employed in the evaluation of the inguinal lymphatic basins in patients with vulvar malignancies. We hypothesize that the average size of metastasis detected in non-palpable inguinal lymph nodes is smaller when detected through the use of SLN dissection and ultra-staging versus complete inguinal node dissection (CND)."
1148,CD010213,0,19640524,1,"EUS-guided FNA of solid pancreatic masses: a prospective, randomized trial comparing 22-gauge and 25-gauge needles.","There is a lack of prospective, randomized studies comparing the diagnostic yield and complication rates of 22-gauge and 25-gauge needles during EUS-FNA of solid pancreatic masses.","EUS-guided FNA of solid pancreatic masses: a prospective, randomized trial comparing 22-gauge and 25-gauge needles. - There is a lack of prospective, randomized studies comparing the diagnostic yield and complication rates of 22-gauge and 25-gauge needles during EUS-FNA of solid pancreatic masses."
1149,CD010213,0,19843142,1,Endoscopic ultrasound-guided fine needle aspiration (EUS-FNA): experience of an academic centre in the USA.,Endoscopic ultrasound-guided fine needle aspiration (EUS-FNA) has become widely accepted as an effective modality for obtaining tissue for primary diagnosis and staging. We have been using EUS-FNA since July 2001 and herein we summarize our experience over a 5-year period.,Endoscopic ultrasound-guided fine needle aspiration (EUS-FNA): experience of an academic centre in the USA. - Endoscopic ultrasound-guided fine needle aspiration (EUS-FNA) has become widely accepted as an effective modality for obtaining tissue for primary diagnosis and staging. We have been using EUS-FNA since July 2001 and herein we summarize our experience over a 5-year period.
1150,CD010213,0,25077378,1,International Consensus Guidelines parameters for the prediction of malignancy in intraductal papillary mucinous neoplasm are not properly weighted and are not cumulative.,"The International Consensus Guidelines (ICG) stratify risk for malignancy in patients with intraductal papillary mucinous neoplasm (IPMN) into three progressive categories according to whether patients show 'no criteria', 'worrisome features' (WFs) or 'high-risk stigmata' (HRS).","International Consensus Guidelines parameters for the prediction of malignancy in intraductal papillary mucinous neoplasm are not properly weighted and are not cumulative. - The International Consensus Guidelines (ICG) stratify risk for malignancy in patients with intraductal papillary mucinous neoplasm (IPMN) into three progressive categories according to whether patients show 'no criteria', 'worrisome features' (WFs) or 'high-risk stigmata' (HRS)."
1151,CD010213,0,23504352,1,EUS for pancreas cysts: what should we be sampling?,No abstract,EUS for pancreas cysts: what should we be sampling? - No abstract
1152,CD009263,0,2178460,1,Immunoscintigraphic imaging of mIBG-negative metastases in neuroblastoma.,"We report a study of seven children with recurrent stage IV neuroblastoma comparing the uptake pattern of 123I-metaiodobenzylguanidine (mIBG) with 99mTc-labeled monoclonal antibody (MAb) BW 575 by the tumor lesions. Immunofluorescence studies of bone marrow had verified specific binding of the antibody to the tumor cells. The majority of tumor sites was detected both by mIBG and MAb scans. However, five of 26 lesions were not detected by mIBG and eight of 26 were false negative by immunoscintigraphy. The false negative lesions by mIBG belonged to five different patients (one of five primary, four of five bone marrow). In conclusion, MAb BW 575 may detect mIBG-negative neuroblastoma sites. The presence of antibody-negative sites suggests the utilization of both scintigraphy methods together.","Immunoscintigraphic imaging of mIBG-negative metastases in neuroblastoma. - We report a study of seven children with recurrent stage IV neuroblastoma comparing the uptake pattern of 123I-metaiodobenzylguanidine (mIBG) with 99mTc-labeled monoclonal antibody (MAb) BW 575 by the tumor lesions. Immunofluorescence studies of bone marrow had verified specific binding of the antibody to the tumor cells. The majority of tumor sites was detected both by mIBG and MAb scans. However, five of 26 lesions were not detected by mIBG and eight of 26 were false negative by immunoscintigraphy. The false negative lesions by mIBG belonged to five different patients (one of five primary, four of five bone marrow). In conclusion, MAb BW 575 may detect mIBG-negative neuroblastoma sites. The presence of antibody-negative sites suggests the utilization of both scintigraphy methods together."
1153,CD010213,0,15758911,0,Age-related changes in the pancreas identified by EUS: a prospective evaluation.,"EUS is an important modality for the diagnosis of pancreatic disease. An understanding of normal pancreatic ductal and parenchymal variation in asymptomatic individuals is essential to improve EUS accuracy. The primary aim of this study was to determine age-related pancreatic parenchymal and ductular changes identifiable on EUS in individuals with no history or symptoms of pancreaticobiliary disease. Secondary aims were to define demographic and clinical factors associated with identifiable pancreatic parenchymal and ductular changes, and to determine the main pancreatic-duct diameter and pancreatic-gland width according to age.","Age-related changes in the pancreas identified by EUS: a prospective evaluation. - EUS is an important modality for the diagnosis of pancreatic disease. An understanding of normal pancreatic ductal and parenchymal variation in asymptomatic individuals is essential to improve EUS accuracy. The primary aim of this study was to determine age-related pancreatic parenchymal and ductular changes identifiable on EUS in individuals with no history or symptoms of pancreaticobiliary disease. Secondary aims were to define demographic and clinical factors associated with identifiable pancreatic parenchymal and ductular changes, and to determine the main pancreatic-duct diameter and pancreatic-gland width according to age."
1154,CD010213,0,24858174,0,Solid pseudopapillary tumour of pancreas.,"Solid pseudopapillary tumour of pancreas (SPT) is an extremely rare pancreatic tumour, which has a low malignant potential and occurs mainly in young women. Pathologic and imaging findings include a well defined encapsulated pancreatic mass with cystic and solid components with evidence of haemorrhage. This is a case of a 16 years old girl who presented with upper abdominal pain of long duration and epigastric mass on palpation. Computed Tomography (CT) scan demonstrated a large well defined heterogenous attenuation mass of solid enhancing and cystic non enhancing areas, arising from the head of the pancreas. Radiologically it was diagnosed as a case of pancreatic neoplasm. Fine needle aspiration cytology (FNAC) and histopathology of the biopsy material diagnosed as solid pseudopapillary tumour of pancreas.","Solid pseudopapillary tumour of pancreas. - Solid pseudopapillary tumour of pancreas (SPT) is an extremely rare pancreatic tumour, which has a low malignant potential and occurs mainly in young women. Pathologic and imaging findings include a well defined encapsulated pancreatic mass with cystic and solid components with evidence of haemorrhage. This is a case of a 16 years old girl who presented with upper abdominal pain of long duration and epigastric mass on palpation. Computed Tomography (CT) scan demonstrated a large well defined heterogenous attenuation mass of solid enhancing and cystic non enhancing areas, arising from the head of the pancreas. Radiologically it was diagnosed as a case of pancreatic neoplasm. Fine needle aspiration cytology (FNAC) and histopathology of the biopsy material diagnosed as solid pseudopapillary tumour of pancreas."
1155,CD010213,0,25429630,1,Endoscopic ultrasound-guided fine needle aspiration or fine needle biopsy: the beauty is in the eye of the beholder.,No abstract,Endoscopic ultrasound-guided fine needle aspiration or fine needle biopsy: the beauty is in the eye of the beholder. - No abstract
1156,CD010213,0,7698152,1,Fluorodeoxyglucose positron emission tomography in pancreatic cancer: an unsolved problem.,"The aim of this study was to examine the significance and problems of 2-[fluorine-18]-2-deoxy-d-glucose (FDG) positron emission tomography (PET) in diagnosing pancreatic cancer and mass-forming pancreatitis (MFP). PET, X-ray computed tomography (CT) and magnetic resonance (MR) imaging were performed in 15 patients with pancreatic cancer and nine patients with MFP. The areas of the PET scan were determined according to the markers drawn on the patients at CT or MR imaging. Regions of interests (ROIs) were placed by reference to the CT or MR images corresponding to the PET images. Tissue metabolism was evaluated by the differential absorption ratio (DAR) at 50 min after intravenous injection of FDG [DAR = tissue tracer concentration/(injected dose/body weight). The DAR value differed significantly in pancreatic cancer (mean +/- SD, 4.64 +/- 1.94) and MFP (mean +/- SD, 2.84 +/- 2.22) (P < 0.05). In one false-negative case (mucinous adenocarcinoma), the tumour contained a small number of malignant cells. In one false-positive case, lymphocytes accumulated densely in the mass in the pancreatic head. Further studies are necessary to investigate the histopathological characteristics (especially the cellularity) and other factors affecting the FDG DAR on PET images.","Fluorodeoxyglucose positron emission tomography in pancreatic cancer: an unsolved problem. - The aim of this study was to examine the significance and problems of 2-[fluorine-18]-2-deoxy-d-glucose (FDG) positron emission tomography (PET) in diagnosing pancreatic cancer and mass-forming pancreatitis (MFP). PET, X-ray computed tomography (CT) and magnetic resonance (MR) imaging were performed in 15 patients with pancreatic cancer and nine patients with MFP. The areas of the PET scan were determined according to the markers drawn on the patients at CT or MR imaging. Regions of interests (ROIs) were placed by reference to the CT or MR images corresponding to the PET images. Tissue metabolism was evaluated by the differential absorption ratio (DAR) at 50 min after intravenous injection of FDG [DAR = tissue tracer concentration/(injected dose/body weight). The DAR value differed significantly in pancreatic cancer (mean +/- SD, 4.64 +/- 1.94) and MFP (mean +/- SD, 2.84 +/- 2.22) (P < 0.05). In one false-negative case (mucinous adenocarcinoma), the tumour contained a small number of malignant cells. In one false-positive case, lymphocytes accumulated densely in the mass in the pancreatic head. Further studies are necessary to investigate the histopathological characteristics (especially the cellularity) and other factors affecting the FDG DAR on PET images."
1157,CD010213,0,17168236,0,[Diagnosis and staging of carcinoma of the pancreas (I)].,"Carcinoma of the pancreas is a neoplasm with a poor prognosis that is diagnosed in the advanced stages in most patients. Given that surgical resection is the only potentially curative treatment for this disease, it is of the utmost importance to appropriately select the group of patients with initial stage pancreatic tumors that have not extended and can therefore be resected. Several different imaging techniques can be used for this purpose: ultrasonography (US), computed tomography (CT), magnetic resonance (MR), as well as the recent additions of endoscopic ultrasonography (EUS) and positron emission tomography (PET). Other techniques, such as laparoscopy and laparoscopic ultrasonography, also play a role in the diagnosis and staging of these patients. Continual technological developments in each of the above-mentioned techniques have led to reiterated updates in the scientific literature throughout the last two decades. This review aims to evaluate each of these techniques and present diagnostic algorithms reflected in the literature in order to achieve the greatest diagnostic accuracy in determining the extent of the disease so that unnecessary surgery can be avoided in cases not susceptible to resection.","[Diagnosis and staging of carcinoma of the pancreas (I)]. - Carcinoma of the pancreas is a neoplasm with a poor prognosis that is diagnosed in the advanced stages in most patients. Given that surgical resection is the only potentially curative treatment for this disease, it is of the utmost importance to appropriately select the group of patients with initial stage pancreatic tumors that have not extended and can therefore be resected. Several different imaging techniques can be used for this purpose: ultrasonography (US), computed tomography (CT), magnetic resonance (MR), as well as the recent additions of endoscopic ultrasonography (EUS) and positron emission tomography (PET). Other techniques, such as laparoscopy and laparoscopic ultrasonography, also play a role in the diagnosis and staging of these patients. Continual technological developments in each of the above-mentioned techniques have led to reiterated updates in the scientific literature throughout the last two decades. This review aims to evaluate each of these techniques and present diagnostic algorithms reflected in the literature in order to achieve the greatest diagnostic accuracy in determining the extent of the disease so that unnecessary surgery can be avoided in cases not susceptible to resection."
1158,CD009263,0,3330445,1,Radiolabeled meta-iodobenzylguanidine: pharmacology and clinical studies.,"Much was known of the pharmacology of meta-iodobenzylguanidine (MIBG) before its clinical use, but we have since learned a good deal more about the metabolic distribution and fate of this radiopharmaceutical. And, as is the nature of science, more is yet to be discovered. This communication reviews what is known about the pharmacology of radiolabeled MIBG and how this pharmacology affects the clinical studies that use the agent.","Radiolabeled meta-iodobenzylguanidine: pharmacology and clinical studies. - Much was known of the pharmacology of meta-iodobenzylguanidine (MIBG) before its clinical use, but we have since learned a good deal more about the metabolic distribution and fate of this radiopharmaceutical. And, as is the nature of science, more is yet to be discovered. This communication reviews what is known about the pharmacology of radiolabeled MIBG and how this pharmacology affects the clinical studies that use the agent."
1159,CD010213,0,11181324,0,[The scintigraphy of somatostatin receptors in the carcinoid tumor].,This study aimed to evaluate the diagnostic utility of 111In-DTPA-D-Phe1-octreotide scintigraphy in the different situations that can be present when an examination is requested during the clinical course of the carcinoid tumor (CT).,[The scintigraphy of somatostatin receptors in the carcinoid tumor]. - This study aimed to evaluate the diagnostic utility of 111In-DTPA-D-Phe1-octreotide scintigraphy in the different situations that can be present when an examination is requested during the clinical course of the carcinoid tumor (CT).
1160,CD010213,0,18397857,0,Exocrine pancreatic function assessed by secretin cholangio-Wirsung magnetic resonance imaging.,"Magnetic resonance cholangiopancreatography (MRCP) is useful to assess exocrine pancreatic function by combining rapid imaging acquisition with the administration of secretin, a gastrointestinal hormone that stimulates the secretion of bile and pancreatic juice. However, extensive data on this method are lacking. This study aimed to determine whether MRCP with secretin administration is able to simultaneously detect alterations of both the pancreatic ducts and exocrine pancreatic function.","Exocrine pancreatic function assessed by secretin cholangio-Wirsung magnetic resonance imaging. - Magnetic resonance cholangiopancreatography (MRCP) is useful to assess exocrine pancreatic function by combining rapid imaging acquisition with the administration of secretin, a gastrointestinal hormone that stimulates the secretion of bile and pancreatic juice. However, extensive data on this method are lacking. This study aimed to determine whether MRCP with secretin administration is able to simultaneously detect alterations of both the pancreatic ducts and exocrine pancreatic function."
1161,CD010409,0,18255128,1,Isolated sentinel lymph node dissection with conservative management in patients with squamous cell carcinoma of the vulva: a prospective trial.,Sentinel lymph node (SLN) dissections have a high sensitivity and negative predictive value for the detection of metastatic disease. The objective of this study was to examine the inguinal recurrence rate along with complication rates for patients undergoing inguinal SLN dissection alone for vulvar carcinoma.,Isolated sentinel lymph node dissection with conservative management in patients with squamous cell carcinoma of the vulva: a prospective trial. - Sentinel lymph node (SLN) dissections have a high sensitivity and negative predictive value for the detection of metastatic disease. The objective of this study was to examine the inguinal recurrence rate along with complication rates for patients undergoing inguinal SLN dissection alone for vulvar carcinoma.
1162,CD010213,0,15959605,0,Rare presentation of endocrine pancreatic tumor: a case of diffuse glucagonoma without metastasis and necrolytic migratory erythema.,"Glucagonoma is a very rare endocrine pancreatic tumor. At diagnosis, most glucagonomas are malignant and often metastatic. Suspicion of glucagonoma is based on characteristic presentations known as ""glucagonoma syndrome"". Glucagonoma is often found in the pancreatic body and/or tail and is usually large enough to be localized by computed tomography. We report a case of diffuse glucagonoma necrolytic migratory erythema (NME) in a 45-year-old man with mild diabetes mellitus, mild anemia, and weight loss over 1.5 years. Diffused enlarged pancreas was noted on abdominal ultrasonography incidentally during a routine health check-up. The levels of carcinoembryonic antigen and carbohydrate antigen 19-9 were within normal limits. No enlarged lymph node or extrapancreatic tumor mass was found by several imaging studies. Total pancreatectomy was performed, and the pathology revealed glucagon-producing islet cells and intrapancreatic vascular emboli of tumor cells. He died due to internal bleeding and sepsis after surgery. Presentation of diffuse malignant glucagonoma with tumor emboli but no metastasis or NME is unusual.","Rare presentation of endocrine pancreatic tumor: a case of diffuse glucagonoma without metastasis and necrolytic migratory erythema. - Glucagonoma is a very rare endocrine pancreatic tumor. At diagnosis, most glucagonomas are malignant and often metastatic. Suspicion of glucagonoma is based on characteristic presentations known as ""glucagonoma syndrome"". Glucagonoma is often found in the pancreatic body and/or tail and is usually large enough to be localized by computed tomography. We report a case of diffuse glucagonoma necrolytic migratory erythema (NME) in a 45-year-old man with mild diabetes mellitus, mild anemia, and weight loss over 1.5 years. Diffused enlarged pancreas was noted on abdominal ultrasonography incidentally during a routine health check-up. The levels of carcinoembryonic antigen and carbohydrate antigen 19-9 were within normal limits. No enlarged lymph node or extrapancreatic tumor mass was found by several imaging studies. Total pancreatectomy was performed, and the pathology revealed glucagon-producing islet cells and intrapancreatic vascular emboli of tumor cells. He died due to internal bleeding and sepsis after surgery. Presentation of diffuse malignant glucagonoma with tumor emboli but no metastasis or NME is unusual."
1163,CD010213,0,9762278,0,[Extension of an acinar cell pancreatic carcinoma with cystic changes invading the Wirsung canal].,"We report a case of acinar cell carcinoma of the pancreas with misleading cystic changes. A 32-year-old woman presented with symptoms suggesting acute pancreatitis on chronic pancreatitis. The abdominal computed tomography and the endoscopic retrograde pancreatography demonstrated hypertrophy of the pancreatic head associated with global dilatation of main pancreatic duct and secondary canals and a 5 cm communicating cyst. A intraductal papillary-mucinous tumor was suggested. Microscopic findings showed a poorly differentiated adenocarcinoma. Six months later, a liver metastasis was detected. The microscopic appearance was different, suggesting acinar cell carcinoma, confirmed by immunohistochemistry. Only two other cases of acinar cell carcinoma with cystic component have been reported in the literature.","[Extension of an acinar cell pancreatic carcinoma with cystic changes invading the Wirsung canal]. - We report a case of acinar cell carcinoma of the pancreas with misleading cystic changes. A 32-year-old woman presented with symptoms suggesting acute pancreatitis on chronic pancreatitis. The abdominal computed tomography and the endoscopic retrograde pancreatography demonstrated hypertrophy of the pancreatic head associated with global dilatation of main pancreatic duct and secondary canals and a 5 cm communicating cyst. A intraductal papillary-mucinous tumor was suggested. Microscopic findings showed a poorly differentiated adenocarcinoma. Six months later, a liver metastasis was detected. The microscopic appearance was different, suggesting acinar cell carcinoma, confirmed by immunohistochemistry. Only two other cases of acinar cell carcinoma with cystic component have been reported in the literature."
1164,CD010213,0,24783252,1,Clinical factors associated with accuracy of EUS-FNA for pancreatic or peripancreatic solid mass without on-site cytopathologists.,"Endoscopic ultrasound-guided fine needle aspiration (EUSFNA) is a safe and effective technique for tissue diagnosis in patients with pancreatic or peripancreatic solid masses. However, the procedure is difficult to accomplish without an on-site cytopathologist. The aims of this study were to examine the outcomes of EUS-FNA for pancreatic or peripancreatic solid masses without an on-site cytopathologist and to determine the factors associated with diagnostic accuracy.","Clinical factors associated with accuracy of EUS-FNA for pancreatic or peripancreatic solid mass without on-site cytopathologists. - Endoscopic ultrasound-guided fine needle aspiration (EUSFNA) is a safe and effective technique for tissue diagnosis in patients with pancreatic or peripancreatic solid masses. However, the procedure is difficult to accomplish without an on-site cytopathologist. The aims of this study were to examine the outcomes of EUS-FNA for pancreatic or peripancreatic solid masses without an on-site cytopathologist and to determine the factors associated with diagnostic accuracy."
1165,CD010213,0,20451023,0,Pancreatic cystic neoplasm.,No abstract,Pancreatic cystic neoplasm. - No abstract
1166,CD010213,0,10932660,0,Pancreatic injury: an audit and a practical approach.,"Pancreatic injuries are uncommon, difficult to diagnose and there is no uniform standard for treatment. The purpose of this study was to audit the management of pancreatic injuries in our practice. Equally important is to attempt to find out a simple management plan particularly in the era of increasing conservative treatment of injured patients. There were 22 cases of pancreatic injury. The average Glasgow coma scale of 10.9 and injury severity score of 29.1. When computed tomography is used it has a sensitivity of 33.3% which became 100% if repeated or other injuries were identified. There was one case in grade I which was treated non-operatively. There were 15 patients in grade II and they were treated by drainage. Distal pancreatectomy and splenectomy was the treatment of 3 patients with grade III injury. One patient had pancreatico-jejunostomy for grade IV injury and subsequently developed pancreatic fistula. Pancreaticoduodenectomy was the treatment of choice for two patients with grade V and both subsequently died. The over all mortality of this series was 22.7% and intra-abdominal abscesses noted in 9.1%. This series indicated that there is a need to adopt 'bail out' procedures particularly in grade IV and V pancreatic injury. A simplified management plan is suggested.","Pancreatic injury: an audit and a practical approach. - Pancreatic injuries are uncommon, difficult to diagnose and there is no uniform standard for treatment. The purpose of this study was to audit the management of pancreatic injuries in our practice. Equally important is to attempt to find out a simple management plan particularly in the era of increasing conservative treatment of injured patients. There were 22 cases of pancreatic injury. The average Glasgow coma scale of 10.9 and injury severity score of 29.1. When computed tomography is used it has a sensitivity of 33.3% which became 100% if repeated or other injuries were identified. There was one case in grade I which was treated non-operatively. There were 15 patients in grade II and they were treated by drainage. Distal pancreatectomy and splenectomy was the treatment of 3 patients with grade III injury. One patient had pancreatico-jejunostomy for grade IV injury and subsequently developed pancreatic fistula. Pancreaticoduodenectomy was the treatment of choice for two patients with grade V and both subsequently died. The over all mortality of this series was 22.7% and intra-abdominal abscesses noted in 9.1%. This series indicated that there is a need to adopt 'bail out' procedures particularly in grade IV and V pancreatic injury. A simplified management plan is suggested."
1167,CD010213,0,19670136,1,Differential diagnosis of cystic tumors of the pancreas by endoscopic ultrasonography.,"Generally, cystic tumors are divided into two categories: neoplastic cystic tumors and non-neoplastic cystic (NNC) tumors. Neoplastic cystic tumors include mucinous cystic neoplasm (MCN), intraductal papillary-mucinous neoplasm (IPMN), and serous cystic neoplasm (SCN). MCNs and IPMNs have the potential to progress to a malignant state, whereas SCNs are known for their almost benign behavior. Thus, in order to make management decisions, it is important to distinguish between potentially malignant (MCN and IPMN), and benign (SCN and NNC) tumors. The aim of this study was to retrospectively investigate the value of endoscopic ultrasonography (EUS) for the differential diagnosis of cystic tumors of the pancreas.","Differential diagnosis of cystic tumors of the pancreas by endoscopic ultrasonography. - Generally, cystic tumors are divided into two categories: neoplastic cystic tumors and non-neoplastic cystic (NNC) tumors. Neoplastic cystic tumors include mucinous cystic neoplasm (MCN), intraductal papillary-mucinous neoplasm (IPMN), and serous cystic neoplasm (SCN). MCNs and IPMNs have the potential to progress to a malignant state, whereas SCNs are known for their almost benign behavior. Thus, in order to make management decisions, it is important to distinguish between potentially malignant (MCN and IPMN), and benign (SCN and NNC) tumors. The aim of this study was to retrospectively investigate the value of endoscopic ultrasonography (EUS) for the differential diagnosis of cystic tumors of the pancreas."
1168,CD010213,0,22972978,0,"Dual-source, dual-energy multidetector CT for the evaluation of pancreatic tumours.","To investigate the potential diagnostic value of dual-energy CT (DECT) with virtual non-enhanced (VNE) and iodine-only images, and to determine the optimal mixed ratio of blended images for evaluation of pancreatic diseases.","Dual-source, dual-energy multidetector CT for the evaluation of pancreatic tumours. - To investigate the potential diagnostic value of dual-energy CT (DECT) with virtual non-enhanced (VNE) and iodine-only images, and to determine the optimal mixed ratio of blended images for evaluation of pancreatic diseases."
1169,CD010409,0,21412108,0,Dual-time-point fluorodeoxyglucose positron emission tomography for diagnosis of cervical lymph node metastases in patients with head and neck squamous cell carcinoma.,The purpose of this study was to evaluate whether dual-time-point fluorodeoxyglucose positron emission tomography/computed tomography image can improve nodal diagnosis in patients with head and neck squamous cell carcinoma (HNSCC).,Dual-time-point fluorodeoxyglucose positron emission tomography for diagnosis of cervical lymph node metastases in patients with head and neck squamous cell carcinoma. - The purpose of this study was to evaluate whether dual-time-point fluorodeoxyglucose positron emission tomography/computed tomography image can improve nodal diagnosis in patients with head and neck squamous cell carcinoma (HNSCC).
